"SiteID","Year","Month","Day","Date","NEE_int","GPP_int","TA_avg","VPD_avg","SW_IN_avg","P_int","SWC_avg"
"US-xSR",2017,10,3,2017-10-03,0.22494,-0.0950176,24.656,24.059,256.291,0,2.762
"US-xSR",2017,10,4,2017-10-04,0.247598,-0.09653,27.034,26.275,223.003,0,2.74066666666667
"US-xSR",2017,10,5,2017-10-05,0.212535,-0.0524529,28.15,28.545,241.961,0,2.73533333333333
"US-xSR",2017,10,6,2017-10-06,0.220911,-0.0862679,25.153,26.681,249.556,0,2.76133333333333
"US-xSR",2017,10,7,2017-10-07,0.186653,-0.0699025,23.227,26.808,261.973,0,2.74133333333333
"US-xSR",2017,10,8,2017-10-08,0.170335,-0.0481213,23.689,26.739,259.071,0,2.73533333333333
"US-xSR",2017,10,9,2017-10-09,0.158928,-0.0490238,22.092,19.049,245.557,0,2.762
"US-xSR",2017,10,10,2017-10-10,0.182865,-0.0582813,23.847,23.743,243.954,0,2.73966666666667
"US-xSR",2017,10,11,2017-10-11,0.249639,-0.111953,25.428,25.15,235.846,0,2.73533333333333
"US-xSR",2017,10,12,2017-10-12,0.198657,-0.0633944,25.244,22.704,227.549,0,2.762
"US-xSR",2017,10,13,2017-10-13,0.238621,-0.105514,24.933,25.318,229.557,0,2.74133333333333
"US-xSR",2017,10,14,2017-10-14,0.192517,-0.0669934,24.014,24.464,231.301,0,2.73533333333333
"US-xSR",2017,10,15,2017-10-15,0.171177,-0.0352069,25.148,27.9,223.038,0,2.762
"US-xSR",2017,10,16,2017-10-16,0.202862,-0.0535419,27.004,27.626,227.279,0,2.74133333333333
"US-xSR",2017,10,17,2017-10-17,0.159796,-0.0138926,26.618,25.274,180.811,0,2.733
"US-xSR",2017,10,18,2017-10-18,0.180759,-0.0425738,25.754,25.85,213.077,0,2.75966666666667
"US-xSR",2017,10,19,2017-10-19,0.162344,-0.035787,24.857,25.003,165.942,0,2.739
"US-xSR",2017,10,20,2017-10-20,0.1711,-0.0645916,23.298,21.504,218.809,0,2.732
"US-xSR",2017,10,21,2017-10-21,0.0513327,0.0224259,19.363,14.874,219.282,0,2.75966666666667
"US-xSR",2017,10,22,2017-10-22,0.101703,-0.0249967,21.099,20.399,221.494,0,2.739
"US-xSR",2017,10,23,2017-10-23,0.171749,-0.0900807,24.092,27.682,225.739,0,2.73133333333333
"US-xSR",2017,10,24,2017-10-24,0.152758,-0.0669123,25.915,29.122,219.863,0,2.758
"US-xSR",2017,10,25,2017-10-25,0.199571,-0.122691,25.426,27.259,215.523,0,2.73666666666667
"US-xSR",2017,10,26,2017-10-26,0.156879,-0.0929516,23.733,24.897,214.361,0,2.72866666666667
"US-xSR",2017,10,27,2017-10-27,0.129086,-0.086097,21.347,21.542,213.032,0,2.75733333333333
"US-xSR",2017,10,28,2017-10-28,0.0781502,-0.0286363,21.625,22.265,207.34,0,2.738
"US-xSR",2017,10,29,2017-10-29,0.112251,-0.0632722,22.603,23.801,207.294,0,2.72966666666667
"US-xSR",2017,10,30,2017-10-30,0.101818,-0.0615,21.14,18.778,174.139,0,2.75866666666667
"US-xSR",2017,10,31,2017-10-31,0.0844678,-0.0491799,18.341,13.469,162.91,0.01,2.737
"US-xSR",2017,11,1,2017-11-01,0.0754367,-0.0238328,19.585,15.429,202.114,0,2.72966666666667
"US-xSR",2017,11,2,2017-11-02,0.113965,-0.0310075,18.81,14.127,199.949,0,2.759
"US-xSR",2017,11,3,2017-11-03,0.105402,0.0125152,20.094,15.854,187.524,0,2.73833333333333
"US-xSR",2017,11,4,2017-11-04,0.0998535,0.0522405,20.502,14.738,83.406,0,2.73233333333333
"US-xSR",2017,11,5,2017-11-05,0.133982,-0.0156962,18.611,11.742,191.417,0,2.759
"US-xSR",2017,11,6,2017-11-06,0.124225,0.0260323,18.542,14.347,153.355,0,2.73866666666667
"US-xSR",2017,11,7,2017-11-07,0.217842,-0.0670495,19.121,13.109,89.29,0,2.1398
"US-xSR",2017,11,8,2017-11-08,0.670681,-0.55054,16.893,8.342,183.989,3.17,2.1452
"US-xSR",2017,11,9,2017-11-09,0.23664,-0.0892875,19.333,14.044,184.413,0,2.156
"US-xSR",2017,11,10,2017-11-10,0.200917,-0.0792654,19.848,15.911,182.609,0,2.1386
"US-xSR",2017,11,11,2017-11-11,0.188518,-0.103067,19.952,17.064,171.63,0,2.1452
"US-xSR",2017,11,12,2017-11-12,0.113494,-0.0501081,20.484,18.674,159.99,0,2.1568
"US-xSR",2017,11,13,2017-11-13,0.0895571,-0.0375988,21.122,19.777,154.354,0,2.137
"US-xSR",2017,11,14,2017-11-14,0.117509,-0.0849972,21.171,20.759,184.267,0,2.1462
"US-xSR",2017,11,15,2017-11-15,0.0926254,-0.0736409,20.393,20.382,172.778,0,2.1558
"US-xSR",2017,11,16,2017-11-16,0.052007,-0.0396151,20.544,20.485,181.563,0,2.1402
"US-xSR",2017,11,17,2017-11-17,0.0957027,-0.0876386,19.807,19.385,179.982,0,2.1466
"US-xSR",2017,11,18,2017-11-18,0.0451669,-0.0421342,17.074,12.907,176.759,0,2.1572
"US-xSR",2017,11,19,2017-11-19,0.0879204,-0.0888307,17.169,15.49,177.367,0,2.1402
"US-xSR",2017,11,20,2017-11-20,0.0306839,-0.0322328,16.728,15.112,162.319,0,2.147
"US-xSR",2017,11,21,2017-11-21,0.0767498,-0.0798253,16.295,14.854,156.586,0,2.1594
"US-xSR",2017,11,22,2017-11-22,0.0665821,-0.0655618,21.073,21.877,170.724,0,2.1402
"US-xSR",2017,11,23,2017-11-23,0.0727916,-0.072202,20.952,21.669,173.516,0,2.1466
"US-xSR",2017,11,24,2017-11-24,0.0735882,-0.0723672,20.373,20.114,170.993,0,2.1572
"US-xSR",2017,11,25,2017-11-25,0.0772913,-0.0733987,20.575,19.672,168.587,0,2.1402
"US-xSR",2017,11,26,2017-11-26,0.0831665,-0.0770764,21.868,22.591,169.344,0,2.1466
"US-xSR",2017,11,27,2017-11-27,0.0970828,-0.0861983,21.874,22.849,164.562,0,2.1574
"US-xSR",2017,11,28,2017-11-28,0.0695889,-0.0608428,16.5,13.927,146.286,0,2.14
"US-xSR",2017,11,29,2017-11-29,0.0447823,-0.0334669,18.189,15.877,133.667,0,2.146
"US-xSR",2017,11,30,2017-11-30,0.0413043,-0.0247868,19.25,16.795,72.813,0,2.1572
"US-xSR",2017,12,1,2017-12-01,0.055352,-0.0369015,19.287,16.682,51.75,0,2.1396
"US-xSR",2017,12,2,2017-12-02,0.0950885,-0.0714894,19.139,16,58.59,0,2.1466
"US-xSR",2017,12,3,2017-12-03,0.113975,-0.0927326,17.178,12.613,132.351,0,2.1572
"US-xSR",2017,12,4,2017-12-04,0.166188,-0.147654,16.007,10.635,148.145,0,2.1396
"US-xSR",2017,12,5,2017-12-05,0.206173,-0.193237,13.409,8.173,51.301,0,2.1456
"US-xSR",2017,12,6,2017-12-06,0.152848,-0.141059,13.191,8.807,123.254,0,2.1572
"US-xSR",2017,12,7,2017-12-07,0.0189468,-0.0128893,8.619,7.995,166.125,0,2.1396
"US-xSR",2017,12,8,2017-12-08,-0.0800819,0.0854687,9.46,9.487,161.89,0,2.1466
"US-xSR",2017,12,9,2017-12-09,0.0367232,-0.0318,14.493,14.597,156.343,0,2.1572
"US-xSR",2017,12,10,2017-12-10,0.103627,-0.10064,17.112,16.919,119.058,0,2.1396
"US-xSR",2017,12,11,2017-12-11,0.0852381,-0.0710557,15.909,15.008,120.253,0,2.1466
"US-xSR",2017,12,12,2017-12-12,0.0361087,-0.0101419,15.931,15.219,101.668,0,2.1572
"US-xSR",2017,12,13,2017-12-13,0.0993362,-0.0617474,14.702,13.275,153.414,0,2.1396
"US-xSR",2017,12,14,2017-12-14,0.0761117,-0.037255,12.883,11.312,152.951,0,2.1466
"US-xSR",2017,12,15,2017-12-15,0.0864024,-0.0328379,13.175,11.698,159.047,0,2.1572
"US-xSR",2017,12,16,2017-12-16,0.100946,-0.0408465,11.515,10.544,92.165,0,2.1482
"US-xSR",2017,12,17,2017-12-17,0.457247,-0.40752,8.514,2.834,50.224,4.54,2.1592
"US-xSR",2017,12,18,2017-12-18,0.279838,-0.223944,8.969,3.263,87.952,6.85,2.1752
"US-xSR",2017,12,19,2017-12-19,0.367392,-0.318434,9.882,5.86,147.157,0.16,2.1598
"US-xSR",2017,12,20,2017-12-20,0.227251,-0.1892,11.993,9.462,150.971,0,2.1646
"US-xSR",2017,12,21,2017-12-21,0.137395,-0.120728,6.925,6.257,153.775,0,2.1752
"US-xSR",2017,12,22,2017-12-22,-0.0186921,0.0266059,2.863,5.154,157.895,0,2.1598
"US-xSR",2017,12,23,2017-12-23,0.306097,-0.31213,8.892,8.921,138.767,0,2.1646
"US-xSR",2017,12,24,2017-12-24,0.121526,-0.159002,13.111,13.237,156.39,0,2.1752
"US-xSR",2017,12,25,2017-12-25,0.151887,-0.167296,14.126,14.182,159.762,0,2.1598
"US-xSR",2017,12,26,2017-12-26,0.173432,-0.187277,13.395,13.274,106.252,0,2.1646
"US-xSR",2017,12,27,2017-12-27,0.184338,-0.188053,13.819,13.405,78.155,0,2.1752
"US-xSR",2017,12,28,2017-12-28,0.148995,-0.172184,15.83,15.418,159.908,0,2.1598
"US-xSR",2017,12,29,2017-12-29,0.214317,-0.226528,16.346,15.891,161.031,0,2.1646
"US-xSR",2017,12,30,2017-12-30,0.223388,-0.227533,16.565,16.66,160.959,0,2.1752
"US-xSR",2017,12,31,2017-12-31,0.0621286,-0.0964041,15.757,15.043,114.505,0,2.1598
"US-xSR",2018,1,1,2018-01-01,0.155468,-0.177457,15.626,14.919,154.976,0,2.1646
"US-xSR",2018,1,2,2018-01-02,0.155749,-0.16948,15.22,14.414,152.075,0,2.1752
"US-xSR",2018,1,3,2018-01-03,0.116249,-0.110263,17.414,16.99,113.009,0,2.1598
"US-xSR",2018,1,4,2018-01-04,0.0893569,-0.100727,16.471,13.184,131.761,0,2.1646
"US-xSR",2018,1,5,2018-01-05,0.111187,-0.118699,15.25,12.868,160.575,0,2.1752
"US-xSR",2018,1,6,2018-01-06,0.105533,-0.110106,15.746,13.891,145.989,0,2.1598
"US-xSR",2018,1,7,2018-01-07,0.0338366,-0.0766588,16.273,12.09,136.986,0,2.1646
"US-xSR",2018,1,8,2018-01-08,0.080949,-0.121085,16.766,12.516,134.758,0,2.1752
"US-xSR",2018,1,9,2018-01-09,-0.00980651,0.00221666,18.051,13.258,84.288,0,2.1598
"US-xSR",2018,1,10,2018-01-10,0.0364408,-0.0394928,10.71,4.679,60.705,0.15,2.1646
"US-xSR",2018,1,11,2018-01-11,0.251838,-0.296421,10.376,5.259,164.704,0.45,2.1752
"US-xSR",2018,1,12,2018-01-12,0.230201,-0.236693,11.257,7.352,166.371,0,2.1598
"US-xSR",2018,1,13,2018-01-13,0.136215,-0.136154,16.547,14.857,171.075,0,2.1646
"US-xSR",2018,1,14,2018-01-14,0.0499066,-0.062425,16.037,15.183,168.203,0,2.1752
"US-xSR",2018,1,15,2018-01-15,0.150512,-0.15288,15.362,14.177,169.105,0,2.1598
"US-xSR",2018,1,16,2018-01-16,0.0254623,-0.0321859,14.601,12.693,150.969,0,2.1646
"US-xSR",2018,1,17,2018-01-17,0.0655548,-0.0703659,12.559,11.158,169.217,0,2.1752
"US-xSR",2018,1,18,2018-01-18,0.0985869,-0.0533054,13.605,12.363,174.423,0,2.1598
"US-xSR",2018,1,19,2018-01-19,0.113129,-0.023204,15.109,14.456,174.851,0,2.1646
"US-xSR",2018,1,20,2018-01-20,0.0696906,0.0310095,11.865,8.66,108.678,0,2.1752
"US-xSR",2018,1,21,2018-01-21,0.274493,-0.210798,4.874,5.012,181.336,1.05,2.1598
"US-xSR",2018,1,22,2018-01-22,0.197831,-0.104906,5.626,6.513,170.572,0,2.1646
"US-xSR",2018,1,23,2018-01-23,0.183742,-0.0751234,9.193,10.01,187.054,0,2.1752
"US-xSR",2018,1,24,2018-01-24,0.149446,-0.0307813,14.942,15.421,190.565,0,2.1598
"US-xSR",2018,1,25,2018-01-25,0.12215,-0.0340842,14.229,14.362,179.562,0,2.1646
"US-xSR",2018,1,26,2018-01-26,0.0674045,-0.0178408,11.569,11.01,188.959,0,2.1752
"US-xSR",2018,1,27,2018-01-27,0.127396,-0.131552,11.572,11.23,189.469,0,2.1598
"US-xSR",2018,1,28,2018-01-28,0.0992087,-0.0775409,16.538,17.21,194.189,0,2.1646
"US-xSR",2018,1,29,2018-01-29,0.119396,-0.0965558,19.204,20.16,197.671,0,2.1752
"US-xSR",2018,1,30,2018-01-30,0.104326,-0.0845372,16.768,16.443,193.493,0,2.1598
"US-xSR",2018,1,31,2018-01-31,0.0898625,-0.0702436,16.021,16.574,201.03,0,2.1646
"US-xSR",2018,2,1,2018-02-01,0.11451,-0.0962796,16.711,17.689,201.136,0,2.1752
"US-xSR",2018,2,2,2018-02-02,0.0663295,-0.0457842,16.958,16.968,189.683,0,2.1598
"US-xSR",2018,2,3,2018-02-03,0.0878092,-0.0677989,17.143,16.004,195.237,0,2.1646
"US-xSR",2018,2,4,2018-02-04,0.0857065,-0.0664416,15.897,14.753,200.883,0,2.1752
"US-xSR",2018,2,5,2018-02-05,0.0966641,-0.0756377,16.45,15.282,203.089,0,2.1598
"US-xSR",2018,2,6,2018-02-06,0.120836,-0.100991,16.469,15.303,200.007,0,2.1646
"US-xSR",2018,2,7,2018-02-07,0.0847942,-0.0604797,16.141,15.242,209.162,0,2.1752
"US-xSR",2018,2,8,2018-02-08,0.136273,-0.112173,16.91,17.712,213.858,0,2.1598
"US-xSR",2018,2,9,2018-02-09,0.120997,-0.0944257,17.425,18.471,211.191,0,2.1646
"US-xSR",2018,2,10,2018-02-10,0.108319,-0.0715432,16.815,17.002,205.676,0,2.1752
"US-xSR",2018,2,11,2018-02-11,0.154834,-0.079926,15.975,13.032,205.301,0,2.1598
"US-xSR",2018,2,12,2018-02-12,0.156362,-0.0735919,14.82,10.646,219.242,0,2.1646
"US-xSR",2018,2,13,2018-02-13,0.145693,0.0176454,14.345,11.186,189.101,0,2.1752
"US-xSR",2018,2,14,2018-02-14,0.460972,-0.21333,12.275,6.666,39.749,0,2.1598
"US-xSR",2018,2,15,2018-02-15,0.600875,-0.334294,10.058,1.936,46.188,32.44,2.1646
"US-xSR",2018,2,16,2018-02-16,0.748976,-0.399552,11.687,2.764,41.044,20.9,2.1752
"US-xSR",2018,2,17,2018-02-17,0.605053,-0.156799,12.879,3.321,181.668,11.51,2.1598
"US-xSR",2018,2,18,2018-02-18,0.618562,-0.0892872,13.693,5.272,146.905,0,2.1646
"US-xSR",2018,2,19,2018-02-19,0.553585,-0.0363849,12.583,5.35,202.718,0.84,2.1752
"US-xSR",2018,2,20,2018-02-20,0.233401,0.0873368,5.039,3.363,150.252,1.38,2.1632
"US-xSR",2018,2,21,2018-02-21,0.304851,0.0170529,7.356,6.092,209.32,0,2.1752
"US-xSR",2018,2,22,2018-02-22,0.286543,-0.0288186,6.489,5.335,230.13,0,2.1858
"US-xSR",2018,2,23,2018-02-23,0.34878,-0.120249,8.139,7.325,237.031,0,2.1692
"US-xSR",2018,2,24,2018-02-24,0.268232,-0.112683,5.323,5.41,241.344,0,2.1752
"US-xSR",2018,2,25,2018-02-25,0.297761,-0.150663,7.197,7.555,243.007,0,2.1858
"US-xSR",2018,2,26,2018-02-26,0.328457,-0.155802,11.283,11.761,248.241,0,2.1692
"US-xSR",2018,2,27,2018-02-27,0.23312,-0.0897112,12.102,10.96,237.652,0,2.1752
"US-xSR",2018,2,28,2018-02-28,0.220629,-0.142741,5.485,3.219,193.693,3.75,2.1858
"US-xSR",2018,3,1,2018-03-01,0.250279,-0.172784,9.339,7.646,255.166,1.06,2.1692
"US-xSR",2018,3,2,2018-03-02,0.295312,-0.198928,14.075,12.289,255.31,0,2.1752
"US-xSR",2018,3,3,2018-03-03,0.265288,-0.155836,14.883,13.593,262.621,0,2.1858
"US-xSR",2018,3,4,2018-03-04,0.180043,-0.0727152,12.51,9.706,258.812,0,2.1692
"US-xSR",2018,3,5,2018-03-05,0.192982,-0.0915544,10.708,8.599,259.635,0,2.1752
"US-xSR",2018,3,6,2018-03-06,0.166963,-0.0439659,14.18,13.628,240.556,0,2.1858
"US-xSR",2018,3,7,2018-03-07,0.195136,-0.0525602,16.765,16.598,241.089,0,2.1692
"US-xSR",2018,3,8,2018-03-08,0.10739,0.0535471,16.787,16.292,194.893,0,2.1752
"US-xSR",2018,3,9,2018-03-09,0.218008,-0.0428309,17.448,17.347,247.616,0,2.1858
"US-xSR",2018,3,10,2018-03-10,0.207858,0.00384405,16.182,12.212,110.539,0,2.1692
"US-xSR",2018,3,11,2018-03-11,0.142262,0.096591,16.124,7.53,209.004,0.42,2.1752
"US-xSR",2018,3,12,2018-03-12,-0.0886157,0.356504,18.152,12.497,224.385,0,2.1858
"US-xSR",2018,3,13,2018-03-13,-0.246005,0.589478,19.259,15.493,243.662,0,2.1692
"US-xSR",2018,3,14,2018-03-14,-0.218272,0.597873,19.143,14.902,235.949,0,2.1752
"US-xSR",2018,3,15,2018-03-15,-0.220316,0.564611,14.442,9.497,222.294,0,2.1858
"US-xSR",2018,3,16,2018-03-16,0.105616,0.197855,14.136,11.918,251.276,0,2.1692
"US-xSR",2018,3,17,2018-03-17,0.158137,0.160919,13.712,10.579,277.921,0,2.1752
"US-xSR",2018,3,18,2018-03-18,-0.0103933,0.26824,10.013,6.744,186.183,0,2.1858
"US-xSR",2018,3,19,2018-03-19,0.123162,0.16317,11.182,10.681,275.829,0,2.1692
"US-xSR",2018,3,20,2018-03-20,0.302829,0.00186429,15.116,15.278,285.04,0,2.1752
"US-xSR",2018,3,21,2018-03-21,0.220302,0.178989,18.347,18.252,260.96,0,2.1902
"US-xSR",2018,3,22,2018-03-22,-0.00215081,0.437482,22.196,22.742,237.7,0,2.1692
"US-xSR",2018,3,23,2018-03-23,0.25842,0.138481,19.888,16.772,284.283,0,2.1752
"US-xSR",2018,3,24,2018-03-24,0.217871,0.142814,18.392,13.52,138.581,0,2.1858
"US-xSR",2018,3,25,2018-03-25,0.118692,0.233883,16.855,14.13,248.933,0,2.1692
"US-xSR",2018,3,26,2018-03-26,0.0500845,0.294564,14.965,12.62,268.65,0,2.1752
"US-xSR",2018,3,27,2018-03-27,0.0319877,0.271979,11.508,10.163,286.198,0,2.1858
"US-xSR",2018,3,28,2018-03-28,-0.136203,0.455511,14.036,13.606,307.379,0,2.1692
"US-xSR",2018,3,29,2018-03-29,0.199872,0.199195,17.222,17.108,299.16,0,2.1752
"US-xSR",2018,3,30,2018-03-30,0.0248276,0.410054,19.883,19.806,308.877,0,2.1858
"US-xSR",2018,3,31,2018-03-31,0.047751,0.404622,21.612,23.074,284.173,0,2.1692
"US-xSR",2018,4,1,2018-04-01,0.199885,0.26123,20.996,21.713,234.145,0,2.1752
"US-xSR",2018,4,2,2018-04-02,-0.0104935,0.447821,20.021,21.447,318.212,0,2.192
"US-xSR",2018,4,3,2018-04-03,0.00213345,0.443281,19.634,19.999,316.061,0,2.1752
"US-xSR",2018,4,4,2018-04-04,0.0301899,0.452015,20.918,21.231,303.769,0,2.192
"US-xSR",2018,4,5,2018-04-05,-0.014839,0.494278,21.637,21.915,302.83,0,2.2026
"US-xSR",2018,4,6,2018-04-06,0.0990972,0.397078,22.471,23.003,291.14,0,2.1858
"US-xSR",2018,4,7,2018-04-07,0.0643004,0.446436,23.158,22.822,295.994,0,2.192
"US-xSR",2018,4,8,2018-04-08,-0.0219268,0.543567,23.548,22.6,311.743,0,2.2026
"US-xSR",2018,4,9,2018-04-09,-0.0991539,0.618592,22.479,24.7,324.088,0,2.1858
"US-xSR",2018,4,10,2018-04-10,0.0476485,0.516138,24.134,28.472,322.716,0,2.192
"US-xSR",2018,4,11,2018-04-11,-0.175996,0.758075,24.653,28.792,323.482,0,2.2026
"US-xSR",2018,4,12,2018-04-12,0.174696,0.365879,22.227,22.851,307.843,0,2.1858
"US-xSR",2018,4,13,2018-04-13,0.0173146,0.365429,13.769,13.944,343.921,0,2.192
"US-xSR",2018,4,14,2018-04-14,-0.0804077,0.493207,14.539,15.31,346.621,0,2.2026
"US-xSR",2018,4,15,2018-04-15,-0.116996,0.622419,20.104,23.2,344.342,0,2.1858
"US-xSR",2018,4,16,2018-04-16,0.128694,0.407356,22.262,25.74,326.198,0,2.192
"US-xSR",2018,4,17,2018-04-17,0.0446774,0.449147,19.144,19.363,340.79,0,2.2026
"US-xSR",2018,4,18,2018-04-18,-0.228635,0.702,18.354,20.63,352.12,0,2.1858
"US-xSR",2018,4,19,2018-04-19,-0.0167388,0.521604,20.679,23.082,344.299,0,2.192
"US-xSR",2018,4,20,2018-04-20,-0.0244237,0.456872,14.533,12.767,344.568,0,2.2026
"US-xSR",2018,4,21,2018-04-21,0.163938,0.350351,18.593,17.556,303.179,0,2.1858
"US-xSR",2018,4,22,2018-04-22,0.12203,0.4487,22.844,24.257,286.077,0,2.192
"US-xSR",2018,4,23,2018-04-23,-0.0582958,0.653641,23.438,24.993,334.645,0,2.2026
"US-xSR",2018,4,24,2018-04-24,0.0053572,0.627512,24.496,27.86,324.174,0,2.1858
"US-xSR",2018,4,25,2018-04-25,0.0512965,0.599665,25.416,29.551,343.515,0,2.192
"US-xSR",2018,4,26,2018-04-26,-0.00872065,0.657232,25.086,27.247,293.448,0,2.2026
"US-xSR",2018,4,27,2018-04-27,0.134599,0.529564,25.829,28.022,251.047,0,2.1858
"US-xSR",2018,4,28,2018-04-28,0.0393051,0.615904,25.198,26.894,347.613,0,2.192
"US-xSR",2018,4,29,2018-04-29,-0.12579,0.741116,23.231,25.436,351.186,0,2.2026
"US-xSR",2018,4,30,2018-04-30,-0.000984118,0.582792,21.382,21.384,329.681,0,2.1858
"US-xSR",2018,5,1,2018-05-01,0.163729,0.354493,19.169,18.575,282.344,0,2.192
"US-xSR",2018,5,2,2018-05-02,-0.0874232,0.580014,14.931,11.203,326.719,0,2.2026
"US-xSR",2018,5,3,2018-05-03,-0.0707712,0.569663,15.819,13.722,356.099,0,2.1858
"US-xSR",2018,5,4,2018-05-04,-0.0293561,0.633741,21.693,23.742,362.061,0,2.192
"US-xSR",2018,5,5,2018-05-05,-0.0537686,0.793193,27.605,34.773,359.793,0,2.2026
"US-xSR",2018,5,6,2018-05-06,-0.102366,0.885657,30.096,38.682,345.461,0,2.1858
"US-xSR",2018,5,7,2018-05-07,0.172641,0.597537,28.497,35.292,312.107,0,2.192
"US-xSR",2018,5,8,2018-05-08,0.17865,0.598571,28.289,36.264,362.961,0,2.2026
"US-xSR",2018,5,9,2018-05-09,0.141655,0.660739,28.322,36.742,361.333,0,2.1858
"US-xSR",2018,5,10,2018-05-10,0.285976,0.520489,28.56,36.18,362.623,0,2.192
"US-xSR",2018,5,11,2018-05-11,0.321626,0.461369,27.479,31.5,359.238,0,2.2026
"US-xSR",2018,5,12,2018-05-12,0.250182,0.477178,25.15,27.489,364.554,0,2.1858
"US-xSR",2018,5,13,2018-05-13,0.163818,0.495536,22.714,22.602,317.924,0,2.192
"US-xSR",2018,5,14,2018-05-14,0.185029,0.506676,24.606,26.283,361.481,0,2.2026
"US-xSR",2018,5,15,2018-05-15,0.221718,0.498674,24.64,28.427,365.151,0,2.1858
"US-xSR",2018,5,16,2018-05-16,0.307152,0.458374,26.178,31.589,373.378,0,2.192
"US-xSR",2018,5,17,2018-05-17,0.281924,0.493304,26.199,31.684,380.389,0,2.2026
"US-xSR",2018,5,18,2018-05-18,0.337303,0.410867,23.144,25.971,377.719,0,2.1858
"US-xSR",2018,5,19,2018-05-19,0.276107,0.492418,24.059,26.222,371.329,0,2.192
"US-xSR",2018,5,20,2018-05-20,0.290978,0.505988,24.798,28.427,374.64,0,2.2026
"US-xSR",2018,5,21,2018-05-21,0.342087,0.476181,24.865,28.41,378.939,0,2.1858
"US-xSR",2018,5,22,2018-05-22,0.258002,0.476509,23.872,25.361,369.189,0,2.192
"US-xSR",2018,5,23,2018-05-23,0.277936,0.516832,24.3,25.901,369.016,0,2.2026
"US-xSR",2018,5,24,2018-05-24,0.22613,0.556887,25.664,29.335,372.646,0,2.1858
"US-xSR",2018,5,25,2018-05-25,0.253656,0.593853,26.604,31.255,364.169,0,2.192
"US-xSR",2018,5,26,2018-05-26,0.25592,0.540756,25.25,27.332,303.52,0,2.2026
"US-xSR",2018,5,27,2018-05-27,0.212135,0.580691,23.44,26.147,378.064,0,2.1858
"US-xSR",2018,5,28,2018-05-28,0.213748,0.609903,25.157,28.168,378.968,0,2.192
"US-xSR",2018,5,29,2018-05-29,0.359339,0.517846,27.599,33.544,370.678,0,2.2026
"US-xSR",2018,5,30,2018-05-30,0.506504,0.367647,27.63,33.585,379.001,0,2.1858
"US-xSR",2018,5,31,2018-05-31,0.536117,0.335101,27.519,34.654,375.712,0,2.192
"US-xSR",2018,6,1,2018-06-01,0.602026,0.293619,27.349,34.733,386.207,0,2.2026
"US-xSR",2018,6,2,2018-06-02,0.704567,0.22898,29.295,39.527,377.829,0,2.1858
"US-xSR",2018,6,3,2018-06-03,0.59959,0.37897,29.664,40.226,384.19,0,2.192
"US-xSR",2018,6,4,2018-06-04,0.53607,0.462852,30.639,41.626,378.641,0,2.2026
"US-xSR",2018,6,5,2018-06-05,0.429363,0.556616,29.717,33.563,333.274,0,2.1858
"US-xSR",2018,6,6,2018-06-06,0.423557,0.559278,30.047,35.996,359.067,0,2.192
"US-xSR",2018,6,7,2018-06-07,0.458811,0.534935,30.27,37.606,339.943,0,2.2026
"US-xSR",2018,6,8,2018-06-08,0.451403,0.577911,31.46,40.91,344.313,0,2.1858
"US-xSR",2018,6,9,2018-06-09,0.703223,0.322092,30.16,36.92,273.932,0,2.192
"US-xSR",2018,6,10,2018-06-10,0.472931,0.485608,29.707,36.938,376.505,0,2.2026
"US-xSR",2018,6,11,2018-06-11,0.567445,0.474761,29.634,40.061,390.785,0,2.1858
"US-xSR",2018,6,12,2018-06-12,0.506833,0.534811,31.06,42.454,324.096,0,2.192
"US-xSR",2018,6,13,2018-06-13,0.524719,0.550949,32.046,43.942,272.455,0,2.2026
"US-xSR",2018,6,14,2018-06-14,0.600524,0.446302,31.197,37.441,332.608,0,2.1858
"US-xSR",2018,6,15,2018-06-15,0.43662,0.328958,24.894,16.046,102.945,0,2.192
"US-xSR",2018,6,16,2018-06-16,0.74379,0.046645,20.26,5.722,193.737,12.87,2.2026
"US-xSR",2018,6,17,2018-06-17,0.611034,0.332024,24.459,19.743,366.74,14.89,2.1858
"US-xSR",2018,6,18,2018-06-18,0.376445,0.618831,27.156,28.875,371.007,0,2.192
"US-xSR",2018,6,19,2018-06-19,0.396377,0.568369,27.751,31.436,377.259,0,2.2026
"US-xSR",2018,6,20,2018-06-20,0.314086,0.722281,29.153,35.23,380.226,0,2.1858
"US-xSR",2018,6,21,2018-06-21,0.503583,0.579038,30.771,38.638,377.144,0,2.192
"US-xSR",2018,6,22,2018-06-22,0.487203,0.588703,31.345,40.767,379.893,0,2.2026
"US-xSR",2018,6,23,2018-06-23,0.334862,0.726305,30.346,33.339,370.268,0,2.1858
"US-xSR",2018,6,24,2018-06-24,0.523399,0.535755,29.544,28.908,360.732,0,2.192
"US-xSR",2018,6,25,2018-06-25,0.412169,0.702255,29.751,32.898,366.117,0,2.2026
"US-xSR",2018,6,26,2018-06-26,0.610997,0.55755,31.53,41.707,369.515,0,2.1858
"US-xSR",2018,6,27,2018-06-27,0.541633,0.631397,31.521,41.205,356.336,0,2.192
"US-xSR",2018,6,28,2018-06-28,0.44967,0.668561,31.58,36.324,352.228,0,2.2026
"US-xSR",2018,6,29,2018-06-29,0.308775,0.728135,29.924,31.29,345.201,0,2.1858
